Id,SalePrice
1461,127240.83381696501
1462,148688.29324888208
1463,181076.09620683859
1464,194492.51375999153
1465,194428.1813491981
1466,178409.17006771962
1467,172079.64126458336
1468,173017.55179439203
1469,184626.62543973493
1470,128802.4714085476
1471,198690.11933346165
1472,114471.38565588913
1473,114532.76363777595
1474,153515.3413258577
1475,128511.47559106983
1476,316009.07151233754
1477,238310.5111710437
1478,288846.74640648486
1479,282705.5061288017
1480,383106.27437394875
1481,285620.58844620915
1482,211809.19627787956
1483,182118.75407777374
1484,180657.61476849773
1485,194274.6541945557
1486,201174.45430931376
1487,287588.34090788587
1488,231634.18831525207
1489,193741.91402144448
1490,223151.1425652766
1491,198642.8410679302
1492,103751.68794420589
1493,182357.6719413485
1494,266992.72410037246
1495,267492.2388865876
1496,228450.0558579239
1497,186111.41503988803
1498,175575.4750612528
1499,171813.98533627563
1500,168762.17086590623
1501,176155.5364349255
1502,172908.83455996693
1503,253903.9781076586
1504,229444.6589849559
1505,219665.6537060064
1506,172995.32430029853
1507,224232.90725729443
1508,184067.79694429645
1509,154727.9220076989
1510,143968.49529910868
1511,146016.7433654412
1512,167441.2222587658
1513,151318.75067046142
1514,144666.78695881672
1515,180374.08288135458
1516,154422.40933678343
1517,154456.63134697778
1518,141131.3048513528
1519,212318.29021107775
1520,132049.52129164533
1521,133547.45024507694
1522,164945.71258534412
1523,120129.66385091572
1524,122230.60834088434
1525,125938.61523937182
1526,121031.34555915491
1527,117520.057051703
1528,130168.41617295345
1529,141619.94938301315
1530,174017.03311094982
1531,130861.76147372035
1532,107981.88090915645
1533,139252.24327997127
1534,125462.87940954026
1535,149900.20780348827
1536,119400.62870969893
1537,100796.97376516502
1538,148145.04425490764
1539,179956.56541161737
1540,112006.30338966148
1541,138355.3641246947
1542,136396.6751109256
1543,165428.82622718706
1544,97827.2567680399
1545,116691.97246779245
1546,136184.03666742137
1547,135261.83118978687
1548,130716.23476353656
1549,126066.61185442941
1550,141196.25252046762
1551,118677.96545310062
1552,143718.07112903093
1553,140091.85631002628
1554,122269.43859565094
1555,161166.88054997273
1556,103990.83165354528
1557,112167.22519557958
1558,112300.7076667811
1559,103331.83774534917
1560,142527.68601050085
1561,127632.9712138851
1562,133484.17406993886
1563,125296.18436072582
1564,156508.22485763716
1565,151658.20360393586
1566,207070.47901316863
1567,101261.2684610932
1568,214481.22833180943
1569,149044.2676573229
1570,146979.01585549852
1571,128106.73579041315
1572,138055.82253523197
1573,219065.05477905847
1574,131144.02988517508
1575,210452.69742677445
1576,235113.73971609466
1577,188733.15007497752
1578,145010.40678597966
1579,145791.2814319092
1580,192371.01398763014
1581,146379.12449401998
1582,129682.943547246
1583,271976.55478539417
1584,222806.49016772924
1585,155600.3355156714
1586,96180.33115794438
1587,117444.08648352105
1588,142612.33941109836
1589,111198.29025934765
1590,134772.63015955605
1591,105912.65825262165
1592,124794.4501028341
1593,127704.23740621116
1594,128777.73089329747
1595,132776.14147428016
1596,198333.00753224618
1597,171309.14871951676
1598,197878.82861173784
1599,177621.71455192866
1600,177077.10249674626
1601,93491.17953987232
1602,122215.44191348563
1603,99473.87230064702
1604,250851.44857807437
1605,237204.8812423975
1606,163463.32956824367
1607,163253.07828130288
1608,216680.6999135977
1609,185221.10335442444
1610,158380.32683038482
1611,143410.87600080873
1612,179546.3920225706
1613,174052.392799511
1614,132365.9807289236
1615,104651.38078593525
1616,98986.32173713052
1617,111059.86270853855
1618,128886.3435366578
1619,143627.50002482266
1620,173142.183981455
1621,142806.30762737917
1622,144960.70519412184
1623,241463.76933923922
1624,212592.58678086274
1625,126842.24376871744
1626,166660.8326311065
1627,188895.6150092926
1628,259120.40318192725
1629,180107.860368866
1630,279419.25161019975
1631,200307.9581460258
1632,216957.55564690547
1633,182114.87529695977
1634,189990.45597715664
1635,182309.04159354142
1636,166575.83866069475
1637,183855.83663117953
1638,188438.7137156111
1639,179306.78353820802
1640,216156.74851868782
1641,174586.95285175496
1642,225040.43333262182
1643,218190.3664696757
1644,222284.78290255857
1645,185160.4283442487
1646,157007.70118213465
1647,158257.33046859983
1648,136723.12111732585
1649,137259.98810029044
1650,124867.19609184457
1651,128051.94038043583
1652,113765.10399997681
1653,114467.25242175069
1654,152629.59374986833
1655,149018.95931426776
1656,150113.58291584658
1657,152570.08243731075
1658,158205.3107227447
1659,130404.00955658483
1660,159101.8236796352
1661,356748.41010050586
1662,325251.3012723143
1663,327695.8585814811
1664,385010.3119009134
1665,289308.4742679521
1666,298430.715445891
1667,321707.6175435972
1668,313817.7716473351
1669,281433.14790375583
1670,311051.67908152443
1671,249042.50292293052
1672,347613.01501497306
1673,270455.7199800529
1674,239548.690675389
1675,197096.56578454995
1676,197320.42693252058
1677,210955.3815644572
1678,362798.25316044455
1679,334400.61240329914
1680,286376.53626639914
1681,237686.4989553224
1682,292284.81874527264
1683,197778.9539888075
1684,192631.99370721998
1685,186732.84687351657
1686,186017.86366536721
1687,183838.4455978988
1688,199865.62815993736
1689,201937.30993855777
1690,201437.22201488423
1691,194506.35841956842
1692,248729.82897802684
1693,181399.72826961943
1694,182955.09434780036
1695,173584.3103214851
1696,251853.19235833807
1697,174345.16684798783
1698,292070.7476969648
1699,279774.33688343916
1700,238665.52984775437
1701,249906.30194244967
1702,233342.5499949802
1703,241936.16857079335
1704,259795.41332271742
1705,233542.50749347708
1706,335027.28562057094
1707,205521.70695753928
1708,201187.72510909627
1709,249629.19669973987
1710,220449.48111567379
1711,260435.71566336486
1712,239204.73079081884
1713,257489.75744216153
1714,211615.77336390605
1715,201920.1868759594
1716,178542.8392211309
1717,176407.2608705631
1718,136431.95488378825
1719,204509.82167949158
1720,229745.46037025182
1721,170286.02926478954
1722,131982.71208750157
1723,159913.79878714294
1724,205120.30869205287
1725,228006.29885696174
1726,188852.3443614469
1727,168536.2488485172
1728,187625.69630603687
1729,162747.43885597785
1730,157442.05818048635
1731,127072.16802037622
1732,133984.59524264667
1733,125040.4175187765
1734,130178.99100307417
1735,135213.96889407214
1736,122499.29355481784
1737,243474.91308133458
1738,223459.72381484942
1739,235267.11973455045
1740,211665.91800532778
1741,189882.01875788273
1742,173670.53895319698
1743,181270.91252119082
1744,255055.4310309736
1745,191835.4739142398
1746,186924.0036997123
1747,198140.33803322018
1748,203736.05944216755
1749,153900.06802077568
1750,130278.34258939314
1751,219342.9583265182
