Id,SalePrice
1461,125643.80153354415
1462,161577.2632280902
1463,188035.8993687197
1464,200741.5144612759
1465,187760.7233710837
1466,168660.66549047836
1467,178337.8419998374
1468,164072.45247788995
1469,183231.0328144045
1470,126813.49321636185
1471,192258.1072966466
1472,99486.08514803038
1473,99900.14884346085
1474,148759.0874981772
1475,116969.18693118128
1476,377391.706241209
1477,256619.87294852754
1478,283764.56953764963
1479,281587.56175008806
1480,504956.99706555065
1481,326356.0039924002
1482,206095.7238997741
1483,172535.08868118227
1484,165521.47709940872
1485,184006.07624352173
1486,193247.6483486688
1487,340309.8887539683
1488,233739.7167633664
1489,205330.43160925465
1490,239980.2550618529
1491,189025.85525968
1492,86915.01555707517
1493,195115.30064869634
1494,283668.66398528434
1495,283671.14654097875
1496,236784.61673572208
1497,181291.33274582695
1498,166063.343720152
1499,158670.70532383063
1500,156432.3578566579
1501,178067.76997850055
1502,147519.67938458468
1503,286252.1790337062
1504,243863.71448952987
1505,227923.36666958127
1506,188474.84486640562
1507,254996.6298616928
1508,195370.46414469555
1509,163301.8317313711
1510,148306.80717158594
1511,150669.58971431083
1512,174350.71190396545
1513,149793.090269673
1514,156352.32184921906
1515,188971.66928892117
1516,150147.77332813272
1517,164331.7148080827
1518,129877.50947722413
1519,224297.3766392606
1520,133515.0182520163
1521,139061.73905973465
1522,168668.34301988373
1523,113000.07265638083
1524,124681.19926058922
1525,124643.00091159799
1526,111816.19776111533
1527,102284.36969394896
1528,134265.61698373896
1529,152095.25354573483
1530,181381.67597305166
1531,104989.75764678547
1532,93909.03429120453
1533,148182.72055060798
1534,119244.61244184703
1535,158254.691580097
1536,109801.9233616095
1537,70010.7074980033
1538,151122.34540811973
1539,194325.02138544185
1540,93054.25627454545
1541,145815.09748071016
1542,145217.73985457627
1543,199462.45515147227
1544,83214.16408947941
1545,114309.97446853852
1546,132851.82004179733
1547,133546.9867606175
1548,135012.26884875397
1549,120710.48963949938
1550,134492.35701615806
1551,109140.74754176312
1552,141495.489771736
1553,153864.88635996968
1554,114917.79548104375
1555,167554.6671510043
1556,81653.76995033484
1557,102498.34584502531
1558,101698.00041861743
1559,87250.74691762686
1560,129424.34636171129
1561,125922.59842839284
1562,133683.71064799206
1563,125237.45825492484
1564,159499.0877867223
1565,148875.5468034946
1566,227228.9081511112
1567,76849.96416617265
1568,229604.0852982921
1569,140896.33032097996
1570,145728.10032998282
1571,117244.21901362708
1572,144948.9670656049
1573,247915.73900961375
1574,120232.90349002591
1575,230029.42201814606
1576,250691.8641636389
1577,191565.1006547683
1578,137254.34400444294
1579,142763.12771130598
1580,190275.20436097006
1581,150036.00979737504
1582,125434.03832694817
1583,316654.1163764565
1584,228479.02078997824
1585,140545.1301920501
1586,69296.16645233775
1587,102152.40411998576
1588,154484.3898332452
1589,102547.81204630675
1590,136703.8198543061
1591,95213.88251853695
1592,115341.08969049895
1593,120557.94551989064
1594,133819.20254433193
1595,128430.90807925134
1596,234208.257744392
1597,184190.53056404143
1598,208377.4624336724
1599,169582.77034347306
1600,164443.11297590908
1601,67781.7270028717
1602,113910.93617127567
1603,76762.61027515672
1604,270429.4583193285
1605,241640.5011043041
1606,168979.07413155955
1607,172247.88213091882
1608,217657.92127297574
1609,181384.41528717263
1610,152354.97732577214
1611,131086.48194105036
1612,173611.54397425777
1613,171782.119666076
1614,121541.44674108784
1615,88911.22249216611
1616,77650.90588506212
1617,92458.0875568636
1618,128895.24486909002
1619,145848.12682172892
1620,180632.4089067399
1621,136903.29589499658
1622,143107.3519491489
1623,269934.9027645688
1624,213320.6349695076
1625,116658.38257083729
1626,163762.6653094251
1627,194936.5836278591
1628,281967.29774552135
1629,180400.20394872644
1630,368806.8561672781
1631,212372.8228624257
1632,233133.5147341208
1633,171266.178569481
1634,188001.1860882308
1635,172420.23485990576
1636,151305.92247086114
1637,199282.39178854853
1638,188578.53742728385
1639,180836.770726417
1640,255311.5156579637
1641,174156.7242991367
1642,233923.19485767526
1643,222869.99663932063
1644,236759.77719190426
1645,206407.0813122512
1646,160931.48206545395
1647,151266.53008205566
1648,129054.45629787142
1649,139043.59698717462
1650,114700.43133090973
1651,123264.86099827895
1652,96262.1771146729
1653,100622.88100049505
1654,143720.35546385415
1655,146407.36579628542
1656,140465.85435988966
1657,148551.93226221853
1658,142378.36013871597
1659,122563.70256129012
1660,162610.65228507208
1661,463590.85349277005
1662,414901.6131798348
1663,391679.2501610892
1664,519906.14560172457
1665,302080.87850311084
1666,331404.6821697011
1667,380529.0686047978
1668,343107.2893511359
1669,285043.37595473113
1670,344672.8958217126
1671,253365.24215423947
1672,452162.9517091245
1673,292247.0703077701
1674,242225.26952586602
1675,194577.78331857733
1676,194090.08142496363
1677,227454.18084489004
1678,478507.10058013885
1679,401298.5266157682
1680,349493.4855935718
1681,241588.21238861672
1682,303109.94763849233
1683,181093.38244499298
1684,170953.34153032416
1685,169423.56059772635
1686,169534.09861646677
1687,168346.3668245266
1688,189841.08340925793
1689,196845.3531888177
1690,192948.01209278905
1691,183737.31020190648
1692,256425.05504313845
1693,174816.98384308058
1694,179992.46685758999
1695,164878.26358447608
1696,279781.9379462626
1697,168487.72423312804
1698,353421.21906486555
1699,307959.957147969
1700,250638.74706702444
1701,263758.05869822204
1702,252198.2360634714
1703,244193.1812126929
1704,274830.71590183675
1705,228863.52032719387
1706,453763.3690346633
1707,221329.94664909333
1708,215073.6717473988
1709,272810.02021662524
1710,218067.9619248243
1711,267696.6912103149
