Id,SalePrice
1461,122300.36101938589
1462,158328.82158211217
1463,187355.9449568101
1464,200447.20540507324
1465,198478.55768692904
1466,173201.57573093264
1467,181141.5321036364
1468,162460.87931755645
1469,185512.05251470674
1470,124156.72266605811
1471,192068.54117683202
1472,100100.08207059208
1473,98607.88853772971
1474,146349.4620289032
1475,118929.26698561956
1476,354884.38241267303
1477,252895.2038249516
1478,289914.36569981056
1479,292961.2597867368
1480,500778.4691970997
1481,323116.8611336303
1482,212913.29531071114
1483,173806.77088180924
1484,169657.09303381428
1485,191008.68181180113
1486,195292.30939765405
1487,354465.7810023921
1488,233484.27359851892
1489,201015.16127664625
1490,242430.3910150494
1491,189749.40679286732
1492,89248.00234531183
1493,201446.0265017001
1494,282191.6584528484
1495,288779.4399195895
1496,243946.12571546715
1497,177842.25694823952
1498,169626.7275725804
1499,166078.7939493123
1500,161944.70586400974
1501,176587.71247217688
1502,155901.5663370319
1503,285490.9648029172
1504,249174.07987217343
1505,225813.09680006807
1506,191140.3727758044
1507,256039.24215532508
1508,198581.58730340115
1509,164049.8664315304
1510,145448.59715389842
1511,150913.99928035075
1512,171927.22699511808
1513,150640.69690019308
1514,155732.5102710339
1515,193286.1081816497
1516,146386.718891365
1517,161966.41201846307
1518,128715.6827768776
1519,216671.8425809805
1520,131346.8027159373
1521,132628.7656629516
1522,170616.53214302057
1523,112514.70211988298
1524,120875.87349324439
1525,124627.4687111973
1526,112134.14378608679
1527,104585.60974070923
1528,136066.78089666815
1529,153471.183025388
1530,187952.53102396423
1531,108065.48063487516
1532,98112.35717286365
1533,144541.74294268005
1534,122776.79853451223
1535,149131.1900844653
1536,109273.87439721747
1537,71696.59784224612
1538,147013.3391655747
1539,195099.74650237145
1540,89699.5930160523
1541,142532.8122335486
1542,138845.62747420548
1543,195287.27054118877
1544,83120.59696118445
1545,114022.4550503677
1546,136931.82926069427
1547,132798.18252578937
1548,136443.70810059688
1549,126066.33828282189
1550,138340.1655005393
1551,106643.33851945818
1552,140903.74383800337
1553,150813.83413842856
1554,121406.3562768199
1555,162525.3200884834
1556,81440.10753842824
1557,102932.79566414346
1558,102314.56477108874
1559,88159.51856740922
1560,131325.10724153835
1561,120198.77060581159
1562,130095.51698542872
1563,124965.46338286034
1564,158209.64769775743
1565,149915.31925783376
1566,237157.03977870877
1567,78488.9837588699
1568,235754.1368145473
1569,135904.78886752433
1570,143535.9402243715
1571,114718.46385027608
1572,139196.67932194832
1573,236339.73582371496
1574,114828.85093213135
1575,227890.45957349363
1576,250717.78325939996
1577,190720.85400851385
1578,140737.8155632955
1579,144845.3692900199
1580,195164.40174451936
1581,155273.3356701918
1582,129793.0192672087
1583,294417.2541547576
1584,227078.03560660052
1585,140008.09545604076
1586,70860.69879703972
1587,102495.85411324163
1588,156009.9580385566
1589,97847.91208123573
1590,132725.14497422188
1591,94834.05485323304
1592,111702.28540876071
1593,124233.34364650173
1594,130784.45650123229
1595,128656.1392159118
1596,234264.09080620884
1597,196125.0248695364
1598,218027.5497859179
1599,168056.84418854525
1600,164654.67772858706
1601,68931.48333805904
1602,119852.92147179024
1603,77516.94914069198
1604,268850.45011099824
1605,235493.72806959314
1606,170112.4650740078
1607,171143.2836722362
1608,217760.62768590846
1609,182614.98336572823
1610,155543.8559116731
1611,138397.68125581264
1612,170212.06631451624
1613,171292.88011723338
1614,126985.15705441205
1615,89809.75719333658
1616,76436.78930306152
1617,92772.78417045457
1618,129765.47585486647
1619,139164.84564174636
1620,194640.51425671828
1621,138945.12901233154
1622,144644.9267178353
1623,267840.4690827583
1624,209938.88979797618
1625,118114.58926222101
1626,163676.2905082617
1627,195670.34923644195
1628,276147.23424002517
1629,178984.88545874966
1630,359916.96523407486
1631,227373.58023309644
1632,237893.2182769504
1633,181248.25394278823
1634,187926.81202121242
1635,173944.3563538919
1636,155119.04758058797
1637,200928.92160156753
1638,189803.21823219975
1639,187860.77415676537
1640,252434.98279243323
1641,176690.73254498
1642,242177.1224419586
1643,227547.80630622286
1644,236484.00211994856
1645,209542.6590656265
1646,163981.4770906074
1647,160543.0884035514
1648,133165.43306855878
1649,139706.30338638322
1650,117647.87812549272
1651,126483.47147792761
1652,99093.61082140474
1653,103374.68098008522
1654,143843.03827107916
1655,142472.3258787803
1656,142454.23375510558
1657,147059.81124268277
1658,147888.32264081377
1659,123842.42681711024
1660,158972.44372631965
1661,449887.4185668954
1662,398313.3764080319
1663,373055.91178845527
1664,494075.3103677186
1665,307753.4479312353
1666,333064.30829383037
1667,375283.03502866125
1668,336210.9979708015
1669,296066.6041565089
1670,342316.4981991701
1671,255626.89925444362
1672,448782.4440591914
1673,289609.10166357236
1674,240185.13630825214
1675,194822.23175723184
1676,193833.65492089512
1677,221021.74203599629
1678,453102.71245995257
1679,395099.3699302727
1680,321743.61677646777
1681,248984.2103269045
1682,308548.4848303105
1683,187069.52657505943
1684,177240.3760958142
1685,171947.6589769778
1686,170082.29717591463
1687,172004.66007755016
1688,187872.96683254818
1689,196109.45135023468
1690,192640.64731735762
1691,187182.94257958513
1692,257465.36374655383
1693,175096.69921865058
1694,181550.2656493952
1695,166586.84630295198
1696,280246.01057946106
1697,172965.059995109
1698,362325.2253539372
1699,311249.56851716095
1700,249931.89066506218
1701,260081.10668470038
1702,248585.87714004412
1703,246500.5496566951
1704,273007.4528094466
1705,232355.7379550503
1706,415358.5851322375
1707,214806.68290238798
1708,215241.15611277494
1709,262042.40265594926
1710,220584.0514512673
1711,265191.7597690145
1712,261848.48332376085
1713,283435.30811943405
1714,226076.42586733928
1715,211131.7835024437
1716,178975.72817276733
1717,171559.4282822953
1718,135350.70967085077
1719,203146.64062134092
1720,239581.843988791
1721,161298.47305437032
1722,128819.84577111532
1723,158273.29447457625
1724,211876.44925373397
1725,235957.5119954464
1726,188274.42308951376
1727,156637.74786316947
1728,178191.48557945964
1729,170089.27827798604
1730,158949.53812805627
1731,123962.03794323148
1732,133432.25344701612
1733,119010.17362265472
1734,126910.77115157389
1735,131430.2611009464
1736,115159.49762639467
1737,298957.2907672529
1738,237800.75240733393
1739,253684.72874848713
1740,225990.05438118707
1741,191742.8857888045
1742,173934.9900478925
1743,178199.68171357797
1744,296063.5558976333
1745,215901.5703756932
1746,178504.2478788304
1747,220586.81711384334
1748,231074.53016844828
1749,152803.83756652416
1750,123645.25605281678
1751,246778.9235673195
1752,120041.94453752064
1753,147512.47296758392
1754,189698.19803227283
1755,161274.31447930302
1756,133883.060557505
1757,121984.68758617816
1758,144416.44661174587
1759,155220.42484144674
1760,166628.20170122088
1761,143295.45450170327
1762,175114.92410927033
1763,170343.3393460976
1764,118498.9100503094
1765,163514.88443245538
1766,181941.03699542675
1767,210809.70306917827
1768,144001.28929401742
1769,172542.70883981514
1770,152077.57364729175
1771,125309.26700317302
1772,131179.23119901217
1773,130915.0017044583
1774,143100.4713975427
1775,143168.2492974227
1776,128257.69012794908
1777,107193.11714349625
1778,138883.48453867307
1779,121856.18162377214
1780,170019.45334600634
1781,127879.7344524005
1782,92981.51280259695
1783,145992.27533820193
1784,110785.42116074776
1785,122738.42391665903
1786,143217.38181094383
1787,162803.53637319722
1788,63797.91993710993
1789,99627.65499315491
1790,80006.69141090332
1791,183633.67923735426
1792,157945.5530762684
1793,131363.95626718592
1794,150250.02515365434
1795,132589.54346719256
1796,124343.7941378495
1797,121288.99544724019
1798,127602.89308375631
1799,109742.85729915628
1800,133704.09476593637
1801,132276.9113030242
1802,133786.21197186454
1803,146155.5894181414
1804,136493.70094661633
1805,135886.00164773414
1806,121150.19289603835
1807,129656.26696318953
1808,116364.20747614477
1809,119979.88200983847
1810,143509.86444189626
1811,91982.09002953651
1812,94076.18957613385
1813,125415.28033069236
1814,95665.50965585405
1815,56666.64138512686
1816,97326.19049668465
1817,112143.79747378101
1818,163410.1212816822
1819,134162.52582568963
1820,59278.676888076356
1821,113069.55574316521
1822,147489.52764331474
1823,44569.8797280812
1824,125555.89500205914
1825,146026.93533244537
1826,108628.6591507862
1827,96708.32718238779
1828,132999.75394216191
1829,115388.07641176837
1830,143703.64303376357
1831,137547.41663176724
1832,91731.461974788
1833,139230.47870891448
1834,121740.3471125941
1835,120256.61685158584
1836,120499.93880201512
1837,85950.14154200983
1838,126408.03654381723
1839,104326.9103075146
1840,149291.99214001046
1841,137036.14053960767
1842,90072.80310593519
1843,129535.31049557035
1844,141055.2605534558
1845,145518.88751172752
1846,154263.8521830466
1847,164444.11047829213
1848,67457.7085001742
1849,105233.37096209488
1850,117310.60706057702
1851,143648.66357203148
1852,122030.20079511729
1853,128812.69614593308
1854,161333.63709696668
1855,145425.8349045245
1856,218230.09101560886
1857,142072.29096339684
1858,137526.66104377777
1859,119046.6431185035
1860,148650.44849443555
1861,117469.04039427658
1862,324949.34435532696
1863,303892.934535271
1864,303901.9971723885
1865,328201.4863178691
1866,318899.69859819976
1867,228551.97466484975
1868,281307.52925682697
1869,205403.96847717348
1870,232362.00509592274
1871,250169.77400967907
1872,173388.10193312855
1873,228311.13319497305
1874,146779.31192522182
1875,199977.8681497621
1876,199223.32306966378
1877,207863.87851134728
1878,208242.01142665534
1879,128393.8886534571
1880,132521.66011474858
1881,247432.531651176
1882,239537.47497177828
1883,186245.8685541437
1884,202288.5491301847
1885,238758.62736378913
1886,283465.89958243
1887,207091.55213834002
1888,269475.22575130966
1889,171823.80926162266
1890,120725.6037276973
1891,133512.3959382904
1892,98648.36465560546
1893,129576.50165508263
1894,124689.06306059634
1895,131713.00612997875
1896,125787.5363883849
1897,114083.04552862736
1898,115200.61115117365
1899,149573.41132981246
1900,152377.64406616407
1901,174624.9978893851
1902,154067.37949794577
1903,222548.19057685215
1904,145199.61533762986
1905,196833.09787369822
1906,155875.55271412898
1907,195807.61007128278
1908,113943.77616160136
1909,134476.1052768863
1910,121144.0165783053
1911,230126.42226578447
1912,309557.2003198521
1913,149301.20865057752
1914,67855.01504298081
1915,316093.67938448826
1916,60340.85557270989
1917,237223.0455396652
1918,142481.49128098116
1919,173674.69546678493
1920,150285.47490025128
1921,376368.2648726859
1922,313853.3135362086
1923,224096.60754696967
1924,230891.08667634334
1925,192788.24302702068
1926,372582.25024582655
1927,128994.06564153539
1928,155373.50318082416
1929,123023.18879889566
1930,133783.87943776516
1931,144802.48137301888
1932,141103.11809961195
1933,187856.34357749036
1934,181113.57597248233
1935,171018.6790251912
1936,195640.56921075453
1937,184408.24256764143
1938,171173.9004544848
1939,243340.30978706875
1940,194808.22357300174
1941,174094.46222243208
1942,181573.18123313796
1943,224303.34303088975
1944,378120.0314756726
1945,407734.12994912773
1946,164766.92090523947
1947,300913.10781685007
1948,171775.16161918448
1949,247087.22894519864
1950,187848.98068240954
1951,240673.02874436328
1952,208781.55603826794
1953,171152.23762379907
1954,179945.52303139764
1955,133602.96709329533
1956,324268.7383412684
1957,153002.88579426374
1958,302806.87764543353
1959,142158.6054294599
1960,112737.93398626575
1961,125227.80633667303
1962,99358.91825559727
1963,106847.3591051446
1964,109120.71246773622
1965,148991.3445500128
1966,139947.82280950662
1967,292684.02168561483
1968,432215.5128352288
1969,381173.8598799229
1970,433612.0059070305
1971,474681.91172502155
1972,382678.8231040975
1973,259295.39833494165
1974,336051.74543367996
1975,506074.09490955365
1976,272331.26806248503
1977,359849.34129936114
1978,370801.3349494351
1979,325994.05407951516
1980,204431.08435685944
1981,331247.6010005588
1982,222833.93017385562
1983,213847.81909610156
1984,166588.82174281016
1985,226239.10611118644
1986,212222.00764514977
1987,185428.08926428773
1988,174441.33214355735
1989,192394.68153553852
1990,210228.1416729776
1991,232402.45050847117
1992,212645.92221078678
1993,171943.15219444156
1994,232336.68186406032
1995,185485.5588448689
1996,245952.45868189685
1997,307580.8526737755
1998,323528.9015221279
1999,277767.2603836821
2000,323575.7495426169
2001,276821.9422166048
2002,245476.91051953638
2003,258340.47503726845
2004,274492.6060935019
2005,219396.24525921931
2006,227249.76671275432
2007,247808.65382441608
2008,218494.0242808276
2009,199050.97874250243
2010,189313.72075318318
2011,150204.4587899017
2012,177120.392934575
2013,179730.99178778232
2014,182296.4736559355
2015,204144.48510394507
2016,194025.55410896748
2017,195437.56965564523
2018,129170.04279101136
2019,134160.58444766214
2020,107384.94133841197
2021,107207.69316451783
2022,176804.02368698159
2023,148226.51227424765
2024,272376.97174501454
2025,357418.1869840999
2026,180808.98161205495
2027,166053.52108937423
2028,147924.65825273035
2029,173781.19429282297
2030,266901.15086856054
2031,235959.95965502766
2032,247576.17911280252
2033,256496.55063689448
2034,171224.65754773933
2035,218894.7046036317
2036,196213.4039965857
2037,203047.16555507283
2038,329265.91192258825
2039,223555.2694182095
2040,268622.35041830025
2041,272081.00990071375
2042,209116.07616968278
2043,177663.32749501616
2044,171750.8149351795
2045,208160.9359327393
2046,145955.10926157958
2047,143793.53726438378
2048,141576.25322317888
2049,139786.599335125
2050,174972.0968413467
2051,107284.43650465595
2052,128892.3968923596
2053,145733.27742065338
2054,93243.6753370167
2055,148472.05384563093
2056,142759.17698501074
2057,115113.23277337257
2058,212211.94547682407
2059,136376.0497747945
2060,172945.5773468436
2061,168276.75323641393
